r	z	br	bz
160.0000	-120.0000	1.4116	0.0029
160.0000	-115.0000	1.3672	0.0146
160.0000	-110.0000	1.2894	0.0308
160.0000	-105.0000	1.1869	0.0551
160.0000	-100.0000	1.0757	0.0994
160.0000	-95.0000	0.9880	0.1211
160.0000	-90.0000	0.9003	0.1428
160.0000	-85.0000	0.8205	0.1584
160.0000	-80.0000	0.7407	0.1740
160.0000	-75.0000	0.6747	0.1825
160.0000	-70.0000	0.6087	0.1910
160.0000	-65.0000	0.5505	0.1950
160.0000	-60.0000	0.4923	0.1989
160.0000	-55.0000	0.4420	0.2008
160.0000	-50.0000	0.3917	0.2027
160.0000	-45.0000	0.3467	0.2033
160.0000	-40.0000	0.3016	0.2038
160.0000	-35.0000	0.2608	0.2037
160.0000	-30.0000	0.2199	0.2037
160.0000	-25.0000	0.1818	0.2034
160.0000	-20.0000	0.1438	0.2030
160.0000	-15.0000	0.1074	0.2027
160.0000	-10.0000	0.0710	0.2024
160.0000	-5.0000	0.0355	0.2023
160.0000	0.0000	0.0000	0.2021
160.0000	5.0000	-0.0355	0.2023
160.0000	10.0000	-0.0710	0.2024
160.0000	15.0000	-0.1074	0.2027
160.0000	20.0000	-0.1438	0.2030
160.0000	25.0000	-0.1818	0.2034
160.0000	30.0000	-0.2199	0.2037
160.0000	35.0000	-0.2608	0.2037
160.0000	40.0000	-0.3016	0.2038
160.0000	45.0000	-0.3467	0.2033
160.0000	50.0000	-0.3917	0.2027
160.0000	55.0000	-0.4420	0.2008
160.0000	60.0000	-0.4923	0.1989
160.0000	65.0000	-0.5505	0.1950
160.0000	70.0000	-0.6087	0.1910
160.0000	75.0000	-0.6747	0.1825
160.0000	80.0000	-0.7407	0.1740
160.0000	85.0000	-0.8205	0.1584
160.0000	90.0000	-0.9003	0.1428
160.0000	95.0000	-0.9880	0.1211
160.0000	100.0000	-1.0757	0.0994
160.0000	105.0000	-1.1869	0.0551
160.0000	110.0000	-1.2894	0.0308
160.0000	115.0000	-1.3672	0.0146
160.0000	120.0000	-1.4116	0.0029
160.0000	125.0000	-1.4110	0.0005
160.0000	130.0000	-1.3702	0.0003
160.0000	135.0000	-1.3069	0.0002
160.0000	140.0000	-1.2424	0.0002
160.0000	145.0000	-1.2145	0.0011
160.0000	150.0000	-1.0415	0.5712
160.0000	155.0000	-0.6395	0.1954
160.0000	160.0000	-0.6285	0.0341
160.0000	165.0000	-0.6041	-0.0341
160.0000	170.0000	-0.5718	-0.0731
160.0000	175.0000	-0.5378	-0.1036
160.0000	180.0000	-0.5052	-0.1169
160.0000	185.0000	-0.4739	-0.1289
160.0000	190.0000	-0.4440	-0.1396
160.0000	195.0000	-0.4169	-0.1455
160.0000	200.0000	-0.3912	-0.1499
160.0000	205.0000	-0.3667	-0.1527
160.0000	210.0000	-0.3445	-0.1533
160.0000	215.0000	-0.3233	-0.1531
160.0000	220.0000	-0.3030	-0.1521
160.0000	225.0000	-0.2845	-0.1502
160.0000	230.0000	-0.2667	-0.1479
160.0000	235.0000	-0.2496	-0.1453
160.0000	240.0000	-0.2339	-0.1423
160.0000	245.0000	-0.2187	-0.1390
160.0000	250.0000	-0.2041	-0.1355
160.0000	255.0000	-0.1907	-0.1325
160.0000	260.0000	-0.1773	-0.1295
160.0000	265.0000	-0.1651	-0.1263
160.0000	270.0000	-0.1528	-0.1232
160.0000	275.0000	-0.1416	-0.1203
160.0000	280.0000	-0.1304	-0.1174
160.0000	285.0000	-0.1200	-0.1149
160.0000	290.0000	-0.1097	-0.1123
160.0000	295.0000	-0.1001	-0.1101
160.0000	300.0000	-0.0905	-0.1078
160.0000	305.0000	-0.0815	-0.1060
160.0000	310.0000	-0.0726	-0.1041
160.0000	315.0000	-0.0643	-0.1027
160.0000	320.0000	-0.0559	-0.1012
160.0000	325.0000	-0.0481	-0.1000
160.0000	330.0000	-0.0403	-0.0988
160.0000	335.0000	-0.0330	-0.0976
160.0000	340.0000	-0.0258	-0.0964
165.0000	-345.0000	0.0193	-0.0888
165.0000	-340.0000	0.0260	-0.0894
165.0000	-335.0000	0.0330	-0.0903
165.0000	-330.0000	0.0399	-0.0913
165.0000	-325.0000	0.0476	-0.0923
165.0000	-320.0000	0.0553	-0.0932
165.0000	-315.0000	0.0636	-0.0944
165.0000	-310.0000	0.0718	-0.0955
165.0000	-305.0000	0.0807	-0.0971
165.0000	-300.0000	0.0895	-0.0986
165.0000	-295.0000	0.0990	-0.1005
165.0000	-290.0000	0.1085	-0.1024
165.0000	-285.0000	0.1186	-0.1046
165.0000	-280.0000	0.1288	-0.1067
165.0000	-275.0000	0.1398	-0.1092
165.0000	-270.0000	0.1508	-0.1116
165.0000	-265.0000	0.1628	-0.1142
165.0000	-260.0000	0.1747	-0.1168
165.0000	-255.0000	0.1877	-0.1193
165.0000	-250.0000	0.2007	-0.1218
165.0000	-245.0000	0.2148	-0.1245
165.0000	-240.0000	0.2293	-0.1270
165.0000	-235.0000	0.2444	-0.1293
165.0000	-230.0000	0.2605	-0.1310
165.0000	-225.0000	0.2773	-0.1324
165.0000	-220.0000	0.2947	-0.1334
165.0000	-215.0000	0.3135	-0.1333
165.0000	-210.0000	0.3330	-0.1323
165.0000	-205.0000	0.3533	-0.1305
165.0000	-200.0000	0.3752	-0.1263
165.0000	-195.0000	0.3980	-0.1205
165.0000	-190.0000	0.4217	-0.1131
165.0000	-185.0000	0.4470	-0.1011
165.0000	-180.0000	0.4726	-0.0882
165.0000	-175.0000	0.4986	-0.0743
165.0000	-170.0000	0.5232	-0.0457
165.0000	-165.0000	0.5415	-0.0160
165.0000	-160.0000	0.5371	0.0185
165.0000	-155.0000	0.4378	0.0560
165.0000	-150.0000	0.0006	0.0809
165.0000	-145.0000	1.3915	0.1770
165.0000	-140.0000	1.3274	0.3737
165.0000	-135.0000	1.2303	0.6589
165.0000	-130.0000	1.1394	0.9435
165.0000	-125.0000	1.0966	1.2055
165.0000	-120.0000	1.1543	1.4405
165.0000	-115.0000	1.1844	1.6246
165.0000	-110.0000	1.1317	1.7864
165.0000	-105.0000	1.0801	1.9137
165.0000	-100.0000	0.9946	2.0276
165.0000	-95.0000	0.9365	2.0740
165.0000	-90.0000	0.8784	2.1204
165.0000	-85.0000	0.8101	2.1599
165.0000	-80.0000	0.7417	2.1995
165.0000	-75.0000	0.6750	2.2262
165.0000	-70.0000	0.6083	2.2529
165.0000	-65.0000	0.5514	2.2696
165.0000	-60.0000	0.4945	2.2863
165.0000	-55.0000	0.4447	2.2972
165.0000	-50.0000	0.3948	2.3080
165.0000	-45.0000	0.3499	2.3149
165.0000	-40.0000	0.3049	2.3218
165.0000	-35.0000	0.2640	2.3261
165.0000	-30.0000	0.2231	2.3305
165.0000	-25.0000	0.1845	2.3330
165.0000	-20.0000	0.1459	2.3356
165.0000	-15.0000	0.1090	2.3369
165.0000	-10.0000	0.0721	2.3382
165.0000	-5.0000	0.0361	2.3386
165.0000	0.0000	0.0000	2.3391
165.0000	5.0000	-0.0361	2.3386
165.0000	10.0000	-0.0721	2.3382
165.0000	15.0000	-0.1090	2.3369
165.0000	20.0000	-0.1459	2.3356
165.0000	25.0000	-0.1845	2.3330
165.0000	30.0000	-0.2231	2.3305
165.0000	35.0000	-0.2640	2.3261
165.0000	40.0000	-0.3049	2.3218
165.0000	45.0000	-0.3499	2.3149
165.0000	50.0000	-0.3948	2.3080
165.0000	55.0000	-0.4447	2.2972
165.0000	60.0000	-0.4945	2.2863
165.0000	65.0000	-0.5514	2.2696
165.0000	70.0000	-0.6083	2.2529
165.0000	75.0000	-0.6750	2.2262
165.0000	80.0000	-0.7417	2.1995
165.0000	85.0000	-0.8101	2.1599
165.0000	90.0000	-0.8784	2.1204
165.0000	95.0000	-0.9365	2.0740
165.0000	100.0000	-0.9946	2.0276
165.0000	105.0000	-1.0801	1.9137
165.0000	110.0000	-1.1317	1.7864
165.0000	115.0000	-1.1844	1.6246
165.0000	120.0000	-1.1543	1.4405
165.0000	125.0000	-1.0966	1.2055
165.0000	130.0000	-1.1394	0.9435
165.0000	135.0000	-1.2303	0.6589
165.0000	140.0000	-1.3274	0.3737
165.0000	145.0000	-1.3915	0.1770
165.0000	150.0000	-1.3927	0.0466
165.0000	155.0000	-0.4378	0.0560
165.0000	160.0000	-0.5371	0.0185
165.0000	165.0000	-0.5415	-0.0160
165.0000	170.0000	-0.5232	-0.0457
165.0000	175.0000	-0.4986	-0.0743
165.0000	180.0000	-0.4726	-0.0882
165.0000	185.0000	-0.4470	-0.1011
165.0000	190.0000	-0.4217	-0.1131
165.0000	195.0000	-0.3980	-0.1205
165.0000	200.0000	-0.3752	-0.1263
165.0000	205.0000	-0.3533	-0.1305
165.0000	210.0000	-0.3330	-0.1323
165.0000	215.0000	-0.3135	-0.1333
165.0000	220.0000	-0.2947	-0.1334
165.0000	225.0000	-0.2773	-0.1324
165.0000	230.0000	-0.2605	-0.1310
165.0000	235.0000	-0.2444	-0.1293
165.0000	240.0000	-0.2293	-0.1270
165.0000	245.0000	-0.2148	-0.1245
165.0000	250.0000	-0.2007	-0.1218
165.0000	255.0000	-0.1877	-0.1193
165.0000	260.0000	-0.1747	-0.1168
165.0000	265.0000	-0.1628	-0.1142
165.0000	270.0000	-0.1508	-0.1116
165.0000	275.0000	-0.1398	-0.1092
165.0000	280.0000	-0.1288	-0.1067
165.0000	285.0000	-0.1186	-0.1046
165.0000	290.0000	-0.1085	-0.1024
165.0000	295.0000	-0.0990	-0.1005
165.0000	300.0000	-0.0895	-0.0986
165.0000	305.0000	-0.0807	-0.0971
165.0000	310.0000	-0.0718	-0.0955
165.0000	315.0000	-0.0636	-0.0944
165.0000	320.0000	-0.0553	-0.0932
165.0000	325.0000	-0.0476	-0.0923
165.0000	330.0000	-0.0399	-0.0913
165.0000	335.0000	-0.0330	-0.0903
165.0000	340.0000	-0.0260	-0.0894
170.0000	-345.0000	0.0203	-0.0823
170.0000	-340.0000	0.0260	-0.0828
170.0000	-335.0000	0.0326	-0.0835
170.0000	-330.0000	0.0392	-0.0841
170.0000	-325.0000	0.0468	-0.0847
170.0000	-320.0000	0.0545	-0.0852
170.0000	-315.0000	0.0627	-0.0861
170.0000	-310.0000	0.0708	-0.0870
170.0000	-305.0000	0.0796	-0.0883
170.0000	-300.0000	0.0883	-0.0895
170.0000	-295.0000	0.0977	-0.0911
170.0000	-290.0000	0.1070	-0.0926
170.0000	-285.0000	0.1170	-0.0944
170.0000	-280.0000	0.1270	-0.0962
170.0000	-275.0000	0.1378	-0.0983
170.0000	-270.0000	0.1486	-0.1003
170.0000	-265.0000	0.1602	-0.1024
170.0000	-260.0000	0.1718	-0.1045
170.0000	-255.0000	0.1844	-0.1065
170.0000	-250.0000	0.1969	-0.1085
170.0000	-245.0000	0.2104	-0.1106
170.0000	-240.0000	0.2243	-0.1124
170.0000	-235.0000	0.2387	-0.1141
170.0000	-230.0000	0.2539	-0.1151
170.0000	-225.0000	0.2697	-0.1157
170.0000	-220.0000	0.2860	-0.1160
170.0000	-215.0000	0.3033	-0.1150
170.0000	-210.0000	0.3211	-0.1132
170.0000	-205.0000	0.3395	-0.1105
170.0000	-200.0000	0.3589	-0.1054
170.0000	-195.0000	0.3789	-0.0988
170.0000	-190.0000	0.3993	-0.0906
170.0000	-185.0000	0.4203	-0.0782
170.0000	-180.0000	0.4411	-0.0652
170.0000	-175.0000	0.4618	-0.0516
170.0000	-170.0000	0.4810	-0.0259
170.0000	-165.0000	0.4973	-0.0052
170.0000	-160.0000	0.5083	-0.0013
170.0000	-155.0000	0.5131	-0.0830
170.0000	-150.0000	0.8311	-0.4223
170.0000	-145.0000	1.2240	-0.2533
170.0000	-140.0000	1.1308	0.5722
170.0000	-135.0000	0.8793	1.0853
170.0000	-130.0000	0.9559	1.2598
170.0000	-125.0000	0.9085	1.5171
170.0000	-120.0000	1.0639	1.6238
170.0000	-115.0000	1.0334	1.7799
170.0000	-110.0000	1.0230	1.8914
170.0000	-105.0000	0.9936	1.9842
170.0000	-100.0000	0.9499	2.0578
170.0000	-95.0000	0.8955	2.0963
170.0000	-90.0000	0.8411	2.1348
170.0000	-85.0000	0.7855	2.1678
170.0000	-80.0000	0.7300	2.2007
170.0000	-75.0000	0.6642	2.2260
170.0000	-70.0000	0.5984	2.2512
170.0000	-65.0000	0.5450	2.2670
170.0000	-60.0000	0.4915	2.2828
170.0000	-55.0000	0.4423	2.2935
170.0000	-50.0000	0.3930	2.3043
170.0000	-45.0000	0.3490	2.3112
170.0000	-40.0000	0.3050	2.3181
170.0000	-35.0000	0.2643	2.3225
170.0000	-30.0000	0.2236	2.3270
170.0000	-25.0000	0.1850	2.3296
170.0000	-20.0000	0.1465	2.3323
170.0000	-15.0000	0.1094	2.3337
170.0000	-10.0000	0.0724	2.3351
170.0000	-5.0000	0.0362	2.3356
170.0000	0.0000	0.0000	2.3360
170.0000	5.0000	-0.0362	2.3356
170.0000	10.0000	-0.0724	2.3351
170.0000	15.0000	-0.1094	2.3337
170.0000	20.0000	-0.1465	2.3323
170.0000	25.0000	-0.1850	2.3296
170.0000	30.0000	-0.2236	2.3270
170.0000	35.0000	-0.2643	2.3225
170.0000	40.0000	-0.3050	2.3181
170.0000	45.0000	-0.3490	2.3112
170.0000	50.0000	-0.3930	2.3043
170.0000	55.0000	-0.4423	2.2935
170.0000	60.0000	-0.4915	2.2828
170.0000	65.0000	-0.5450	2.2670
170.0000	70.0000	-0.5984	2.2512
170.0000	75.0000	-0.6642	2.2260
170.0000	80.0000	-0.7300	2.2007
170.0000	85.0000	-0.7855	2.1678
170.0000	90.0000	-0.8411	2.1348
170.0000	95.0000	-0.8955	2.0963
170.0000	100.0000	-0.9499	2.0578
170.0000	105.0000	-0.9936	1.9842
170.0000	110.0000	-1.0230	1.8914
170.0000	115.0000	-1.0334	1.7799
170.0000	120.0000	-1.0639	1.6238
170.0000	125.0000	-0.9085	1.5171
170.0000	130.0000	-0.9559	1.2598
170.0000	135.0000	-0.8793	1.0853
170.0000	140.0000	-1.1308	0.5722
170.0000	145.0000	-1.2240	-0.2533
170.0000	150.0000	-1.9245	-0.8749
170.0000	155.0000	-0.5131	-0.0830
170.0000	160.0000	-0.5083	-0.0013
170.0000	165.0000	-0.4973	-0.0052
170.0000	170.0000	-0.4810	-0.0259
170.0000	175.0000	-0.4618	-0.0516
170.0000	180.0000	-0.4411	-0.0652
170.0000	185.0000	-0.4203	-0.0782
170.0000	190.0000	-0.3993	-0.0906
170.0000	195.0000	-0.3789	-0.0988
170.0000	200.0000	-0.3589	-0.1054
170.0000	205.0000	-0.3395	-0.1105
170.0000	210.0000	-0.3211	-0.1132
170.0000	215.0000	-0.3033	-0.1150
170.0000	220.0000	-0.2860	-0.1160
170.0000	225.0000	-0.2697	-0.1157
170.0000	230.0000	-0.2539	-0.1151
170.0000	235.0000	-0.2387	-0.1141
170.0000	240.0000	-0.2243	-0.1124
170.0000	245.0000	-0.2104	-0.1106
170.0000	250.0000	-0.1969	-0.1085
170.0000	255.0000	-0.1844	-0.1065
170.0000	260.0000	-0.1718	-0.1045
170.0000	265.0000	-0.1602	-0.1024
170.0000	270.0000	-0.1486	-0.1003
170.0000	275.0000	-0.1378	-0.0983
170.0000	280.0000	-0.1270	-0.0962
170.0000	285.0000	-0.1170	-0.0944
170.0000	290.0000	-0.1070	-0.0926
170.0000	295.0000	-0.0977	-0.0911
170.0000	300.0000	-0.0883	-0.0895
170.0000	305.0000	-0.0796	-0.0883
170.0000	310.0000	-0.0708	-0.0870
170.0000	315.0000	-0.0627	-0.0861
170.0000	320.0000	-0.0545	-0.0852
170.0000	325.0000	-0.0468	-0.0847
170.0000	330.0000	-0.0392	-0.0841
170.0000	335.0000	-0.0326	-0.0835
170.0000	340.0000	-0.0260	-0.0828
175.0000	-345.0000	0.0219	-0.0773
175.0000	-340.0000	0.0247	-0.0773
175.0000	-335.0000	0.0314	-0.0772
175.0000	-330.0000	0.0381	-0.0770
175.0000	-325.0000	0.0458	-0.0772
175.0000	-320.0000	0.0534	-0.0773
175.0000	-315.0000	0.0615	-0.0780
175.0000	-310.0000	0.0696	-0.0786
175.0000	-305.0000	0.0783	-0.0796
175.0000	-300.0000	0.0869	-0.0805
175.0000	-295.0000	0.0961	-0.0818
175.0000	-290.0000	0.1053	-0.0830
175.0000	-285.0000	0.1151	-0.0845
175.0000	-280.0000	0.1249	-0.0860
175.0000	-275.0000	0.1355	-0.0876
175.0000	-270.0000	0.1460	-0.0892
175.0000	-265.0000	0.1573	-0.0909
175.0000	-260.0000	0.1686	-0.0926
175.0000	-255.0000	0.1807	-0.0942
175.0000	-250.0000	0.1928	-0.0957
175.0000	-245.0000	0.2058	-0.0973
175.0000	-240.0000	0.2190	-0.0986
175.0000	-235.0000	0.2327	-0.0996
175.0000	-230.0000	0.2470	-0.1001
175.0000	-225.0000	0.2618	-0.1002
175.0000	-220.0000	0.2769	-0.0998
175.0000	-215.0000	0.2928	-0.0983
175.0000	-210.0000	0.3090	-0.0959
175.0000	-205.0000	0.3255	-0.0926
175.0000	-200.0000	0.3426	-0.0871
175.0000	-195.0000	0.3598	-0.0801
175.0000	-190.0000	0.3772	-0.0716
175.0000	-185.0000	0.3945	-0.0593
175.0000	-180.0000	0.4112	-0.0467
175.0000	-175.0000	0.4276	-0.0336
175.0000	-170.0000	0.4430	-0.0091
175.0000	-165.0000	0.4595	0.0128
175.0000	-160.0000	0.4885	0.0331
175.0000	-155.0000	0.5882	0.0429
175.0000	-150.0000	0.8587	0.0292
175.0000	-145.0000	0.9736	0.0088
175.0000	-140.0000	0.9781	0.0020
175.0000	-135.0000	0.9780	0.0010
175.0000	-130.0000	0.9775	0.0020
175.0000	-125.0000	0.9752	0.0051
175.0000	-120.0000	0.9686	0.0103
175.0000	-115.0000	0.9568	0.0182
175.0000	-110.0000	0.9375	0.0302
175.0000	-105.0000	0.9074	0.0460
175.0000	-100.0000	0.8654	0.0668
175.0000	-95.0000	0.8152	0.0777
175.0000	-90.0000	0.7650	0.0885
175.0000	-85.0000	0.7089	0.1002
175.0000	-80.0000	0.6528	0.1120
175.0000	-75.0000	0.5995	0.1209
175.0000	-70.0000	0.5463	0.1299
175.0000	-65.0000	0.4979	0.1362
175.0000	-60.0000	0.4494	0.1425
175.0000	-55.0000	0.4053	0.1468
175.0000	-50.0000	0.3612	0.1512
175.0000	-45.0000	0.3214	0.1538
175.0000	-40.0000	0.2817	0.1564
175.0000	-35.0000	0.2444	0.1578
175.0000	-30.0000	0.2071	0.1591
175.0000	-25.0000	0.1715	0.1598
175.0000	-20.0000	0.1359	0.1604
175.0000	-15.0000	0.1016	0.1608
175.0000	-10.0000	0.0673	0.1611
175.0000	-5.0000	0.0336	0.1612
175.0000	0.0000	0.0000	0.1613
175.0000	5.0000	-0.0336	0.1612
175.0000	10.0000	-0.0673	0.1611
175.0000	15.0000	-0.1016	0.1608
175.0000	20.0000	-0.1359	0.1604
175.0000	25.0000	-0.1715	0.1598
175.0000	30.0000	-0.2071	0.1591
175.0000	35.0000	-0.2444	0.1578
175.0000	40.0000	-0.2817	0.1564
175.0000	45.0000	-0.3214	0.1538
175.0000	50.0000	-0.3612	0.1512
175.0000	55.0000	-0.4053	0.1468
175.0000	60.0000	-0.4494	0.1425
175.0000	65.0000	-0.4979	0.1362
175.0000	70.0000	-0.5463	0.1299
175.0000	75.0000	-0.5995	0.1209
175.0000	80.0000	-0.6528	0.1120
175.0000	85.0000	-0.7089	0.1002
175.0000	90.0000	-0.7650	0.0885
175.0000	95.0000	-0.8152	0.0777
175.0000	100.0000	-0.8654	0.0668
175.0000	105.0000	-0.9074	0.0460
175.0000	110.0000	-0.9375	0.0302
175.0000	115.0000	-0.9568	0.0182
175.0000	120.0000	-0.9686	0.0103
175.0000	125.0000	-0.9752	0.0051
175.0000	130.0000	-0.9775	0.0020
175.0000	135.0000	-0.9780	0.0010
175.0000	140.0000	-0.9781	0.0020
175.0000	145.0000	-0.9736	0.0088
175.0000	150.0000	-0.8587	0.0292
175.0000	155.0000	-0.5882	0.0429
175.0000	160.0000	-0.4885	0.0331
175.0000	165.0000	-0.4595	0.0128
175.0000	170.0000	-0.4430	-0.0091
175.0000	175.0000	-0.4276	-0.0336
175.0000	180.0000	-0.4112	-0.0467
175.0000	185.0000	-0.3945	-0.0593
175.0000	190.0000	-0.3772	-0.0716
175.0000	195.0000	-0.3598	-0.0801
175.0000	200.0000	-0.3426	-0.0871
175.0000	205.0000	-0.3255	-0.0926
175.0000	210.0000	-0.3090	-0.0959
175.0000	215.0000	-0.2928	-0.0983
175.0000	220.0000	-0.2769	-0.0998
175.0000	225.0000	-0.2618	-0.1002
175.0000	230.0000	-0.2470	-0.1001
175.0000	235.0000	-0.2327	-0.0996
175.0000	240.0000	-0.2190	-0.0986
175.0000	245.0000	-0.2058	-0.0973
175.0000	250.0000	-0.1928	-0.0957
175.0000	255.0000	-0.1807	-0.0942
175.0000	260.0000	-0.1686	-0.0926
175.0000	265.0000	-0.1573	-0.0909
175.0000	270.0000	-0.1460	-0.0892
175.0000	275.0000	-0.1355	-0.0876
175.0000	280.0000	-0.1249	-0.0860
175.0000	285.0000	-0.1151	-0.0845
175.0000	290.0000	-0.1053	-0.0830
175.0000	295.0000	-0.0961	-0.0818
175.0000	300.0000	-0.0869	-0.0805
175.0000	305.0000	-0.0783	-0.0796
175.0000	310.0000	-0.0696	-0.0786
175.0000	315.0000	-0.0615	-0.0780
175.0000	320.0000	-0.0534	-0.0773
175.0000	325.0000	-0.0458	-0.0772
175.0000	330.0000	-0.0381	-0.0770
175.0000	335.0000	-0.0314	-0.0772
175.0000	340.0000	-0.0247	-0.0773
